time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-24T02:05:10.297Z,69.5412,-144.5795,0.1,2.3,ml,,,,1.34,ak,ak20289662,2018-10-24T02:10:18.451Z,"75km SSW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-10-24T01:47:42.910Z,34.0536652,-117.2698364,14.56,1.35,ml,28,59,0.05524,0.14,ci,ci37402594,2018-10-24T01:51:23.633Z,"1km NW of Loma Linda, CA",earthquake,0.32,0.58,0.261,5,automatic,ci,ci
2018-10-24T01:42:38.306Z,59.4407,-151.8147,57.7,2.1,ml,,,,0.29,ak,ak20289660,2018-10-24T01:46:34.296Z,"27km SW of Homer, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-10-24T01:17:30.676Z,62.0663,-147.8111,32.8,2.2,ml,,,,0.8,ak,ak20289656,2018-10-24T01:22:09.932Z,"62km ENE of Sutton-Alpine, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-10-24T01:10:23.269Z,62.2,-149.5398,57.4,2.1,ml,,,,0.41,ak,ak20289651,2018-10-24T01:15:38.257Z,"16km ENE of Y, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-10-24T01:08:03.692Z,68.9164,-146.8842,9,1.9,ml,,,,0.82,ak,ak20289649,2018-10-24T01:17:18.738Z,"103km NNW of Arctic Village, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-10-24T00:56:45.516Z,64.8997,-148.8654,2.2,2,ml,,,,0.57,ak,ak20289644,2018-10-24T01:02:35.424Z,"37km NNE of North Nenana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-24T00:53:20.945Z,63.559,-150.8316,5.5,1.8,ml,,,,0.48,ak,ak20289642,2018-10-24T00:59:54.741Z,"95km WNW of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-24T00:46:50.380Z,34.1308333,-116.8785,9.54,1,ml,27,110,0.09637,0.18,ci,ci37402570,2018-10-24T00:50:33.231Z,"13km SSE of Big Bear Lake, CA",earthquake,0.33,0.73,0.182,28,automatic,ci,ci
2018-10-24T00:41:50.810Z,36.235,-120.5268333,7.16,1.57,md,30,102,0.05451,0.11,nc,nc73101291,2018-10-24T02:01:03.677Z,"18km NW of Coalinga, CA",earthquake,0.19,0.25,0.188,14,reviewed,nc,nc
2018-10-24T00:27:27.610Z,37.4101667,-118.8905,0.99,1.22,md,28,154,0.1861,0.04,nc,nc73101281,2018-10-24T04:42:03.710Z,"25km SW of Toms Place, CA",earthquake,0.31,1.67,0.204,25,reviewed,nc,nc
2018-10-24T00:21:21.140Z,43.6958,-127.7271,10,4.5,mb,,207,2.667,0.67,us,us1000hgcv,2018-10-24T05:52:05.059Z,"276km WNW of Bandon, Oregon",earthquake,8.7,2,0.089,37,reviewed,us,us
2018-10-24T00:20:24.770Z,18.5578,-65.296,9,2.48,md,11,325,0.6917,0.3,pr,pr2018297000,2018-10-24T04:59:17.627Z,"28km N of Culebra, Puerto Rico",earthquake,4.18,5.67,0.51,6,reviewed,pr,pr
2018-10-24T00:13:12.976Z,68.9526,-146.9993,0,1.7,ml,,,,0.72,ak,ak20289639,2018-10-24T00:22:48.171Z,"109km NNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-24T00:03:30.410Z,33.5095,-116.7996667,4,1.05,ml,44,37,0.002919,0.17,ci,ci37402514,2018-10-24T00:07:12.617Z,"10km NE of Aguanga, CA",earthquake,0.18,0.43,0.163,27,automatic,ci,ci
2018-10-23T23:50:54.114Z,68.9409,-146.9972,0,1.6,ml,,,,0.81,ak,ak20289637,2018-10-23T23:53:42.993Z,"108km NNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-23T23:38:58.550Z,13.0482,-89.4918,46.41,4.5,mb,,171,0.683,1.07,us,us1000hgcf,2018-10-24T00:19:02.040Z,"52km SSW of La Libertad, El Salvador",earthquake,6.9,8.1,0.063,74,reviewed,us,us
2018-10-23T23:33:37.520Z,40.7421667,-122.3208333,-0.79,1.7,md,25,48,0.1756,0.07,nc,nc73101261,2018-10-23T23:52:31.014Z,"8km NNE of Shasta Lake, CA",quarry blast,0.2,31.61,0.127,26,reviewed,nc,nc
2018-10-23T23:27:29.350Z,38.8381653,-122.8368301,0.84,1.03,md,13,117,0.001131,0.05,nc,nc73101256,2018-10-23T23:29:08.545Z,"10km NW of The Geysers, CA",earthquake,0.25,0.57,0.02,4,automatic,nc,nc
2018-10-23T23:26:35.070Z,35.044,-117.6776667,0.26,1.28,ml,18,110,0.1104,0.27,ci,ci37402490,2018-10-23T23:30:28.288Z,"6km NNW of Boron, CA",quarry blast,0.97,31.61,0.085,16,automatic,ci,ci
2018-10-23T23:21:57.500Z,38.8406667,-122.8403333,1.79,1.28,md,41,92,0.004316,0.03,nc,nc73101251,2018-10-24T00:39:04.207Z,"10km NW of The Geysers, CA",earthquake,0.14,0.18,0.152,12,reviewed,nc,nc
2018-10-23T23:16:30.860Z,-10.4612,116.8789,10,4.4,mb,,100,3.339,1.31,us,us1000hgc5,2018-10-24T00:24:42.040Z,"177km S of Besisora, Indonesia",earthquake,5.3,1.9,0.123,19,reviewed,us,us
2018-10-23T23:16:26.020Z,18.1513,-67.2656,15,2.16,md,4,307,0.1814,0.26,pr,pr2018296008,2018-10-24T04:58:41.115Z,"11km NW of Puerto Real, Puerto Rico",earthquake,2.06,1.13,0.15,4,reviewed,pr,pr
2018-10-23T23:12:23.090Z,19.434,-155.253,0.14,2.12,ml,21,145,0.01323,0.07,hv,hv70668347,2018-10-24T00:57:17.870Z,"1km WNW of Volcano, Hawaii",earthquake,0.16,0.18,0.168,5,reviewed,hv,hv
2018-10-23T23:12:05.910Z,19.4048328,-155.2848358,1.36,1.77,ml,14,84,0.01278,0.1,hv,hv70668342,2018-10-23T23:17:47.840Z,"5km WSW of Volcano, Hawaii",earthquake,0.26,0.42,0.47,8,automatic,hv,hv
2018-10-23T23:07:38.980Z,49.1943,-129.4637,10,4.1,mb,,172,1.683,0.81,us,us1000hgbt,2018-10-24T00:27:41.524Z,"222km SW of Port Hardy, Canada",earthquake,9.5,2,0.081,41,reviewed,us,us
2018-10-23T23:06:58.850Z,19.4086666,-155.2831726,1.92,1.89,md,13,92,0.008991,0.12,hv,hv70668337,2018-10-23T23:10:11.640Z,"5km WSW of Volcano, Hawaii",earthquake,0.31,0.61,0.23,9,automatic,hv,hv
2018-10-23T22:45:14.539Z,35.4739,-115.5466,0,1.9,ml,5,121.97,0.012,0.3729,nn,nn00662480,2018-10-24T02:06:49.640Z,"38km SSE of Sandy Valley, Nevada",explosion,,0,0.48,2,reviewed,nn,nn
2018-10-23T22:41:32.770Z,33.5131667,-116.7975,3.73,0.96,ml,38,39,0.00251,0.16,ci,ci37402458,2018-10-23T23:46:05.780Z,"10km NE of Aguanga, CA",earthquake,0.17,0.46,0.166,27,reviewed,ci,ci
2018-10-23T22:37:46.589Z,69.613,-144.2689,0,2.4,ml,,,,1.01,ak,ak20289626,2018-10-23T22:44:20.943Z,"62km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-10-23T22:26:58.850Z,13.6896,48.1292,10,4.7,mb,,94,10.091,1.04,us,us1000hgb8,2018-10-23T22:51:29.040Z,"60km SE of Rudum, Yemen",earthquake,10.2,1.9,0.077,51,reviewed,us,us
2018-10-23T21:53:17.394Z,62.3353,-150.3039,14.8,1.6,ml,,,,0.43,ak,ak20289624,2018-10-23T23:50:21.770Z,"10km W of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-10-23T21:45:30.150Z,38.6188333,-112.5446667,0.05,1.23,md,12,85,0.07692,0.1,uu,uu60302167,2018-10-23T22:29:17.960Z,"36km W of Monroe, Utah",earthquake,0.47,1.28,0.182,7,reviewed,uu,uu
2018-10-23T21:35:14.540Z,-10.4794,116.9049,10,4.4,mb,,96,3.37,1.1,us,us1000hgai,2018-10-23T22:07:06.040Z,"179km S of Besisora, Indonesia",earthquake,8.5,1.9,0.123,19,reviewed,us,us
2018-10-23T21:22:55.334Z,52.0698,-176.1229,4.6,1.8,ml,,,,0.43,ak,ak20289622,2018-10-23T23:13:05.563Z,"42km ENE of Adak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-10-23T21:08:10.050Z,49.3981667,-120.566,-0.23,2.03,ml,11,231,0.5584,0.37,uw,uw61440336,2018-10-24T00:54:45.220Z,"7km SSW of Princeton, Canada",explosion,4.12,31.61,0.119,10,reviewed,uw,uw
2018-10-23T21:07:21.171Z,61.1696,-150.5349,0,2.6,ml,,,,0.84,ak,ak20289618,2018-10-23T21:12:16.290Z,"34km W of Anchorage, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-23T20:54:35.000Z,7.2873,-76.9949,30.98,4.8,mb,,83,3.376,1.17,us,us1000hg9i,2018-10-23T22:00:55.040Z,"21km SE of Riosucio, Colombia",earthquake,6.7,5.4,0.044,157,reviewed,us,us
2018-10-23T20:40:14.856Z,35.9027,-114.6484,8.9,1.5,ml,4,273.54,0.241,0.1041,nn,nn00662456,2018-10-24T02:06:27.221Z,"18km ESE of Boulder City, Nevada",earthquake,,20.2,0.01,2,reviewed,nn,nn
2018-10-23T20:32:51.172Z,60.3038,-139.6336,3.6,2.4,ml,,,,0.82,ak,ak20289614,2018-10-23T20:37:50.711Z,"84km N of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-23T20:01:22.570Z,45.655,-122.7741667,-0.22,1.67,ml,11,76,0.1355,0.76,uw,uw61440326,2018-10-24T00:59:23.980Z,"7km SW of Felida, Washington",explosion,1.68,31.61,0.191,7,reviewed,uw,uw
2018-10-23T20:00:51.370Z,33.859,-117.5038333,0.59,1.41,ml,28,44,0.1082,0.24,ci,ci37402298,2018-10-23T20:04:45.883Z,"3km SE of Home Gardens, CA",quarry blast,0.37,31.61,0.235,37,automatic,ci,ci
2018-10-23T19:46:26.120Z,38.8250008,-122.8544998,1.77,1.04,md,7,111,0.01532,0.01,nc,nc73101191,2018-10-23T21:47:03.384Z,"10km WNW of The Geysers, CA",earthquake,0.41,0.73,,1,automatic,nc,nc
2018-10-23T19:42:25.164Z,62.6668,-149.5736,36.5,2.3,ml,,,,0.94,ak,ak20289611,2018-10-23T19:46:52.996Z,"47km NE of Talkeetna, Alaska",earthquake,,3.9,,,automatic,ak,ak
2018-10-23T19:39:45.110Z,34.9913333,-118.1836667,-0.82,1.56,ml,23,52,0.1182,0.28,ci,ci37402266,2018-10-23T20:59:46.291Z,"7km S of Mojave, CA",quarry blast,0.5,31.61,0.138,31,reviewed,ci,ci
2018-10-23T19:29:18.630Z,33.9796667,-117.0335,13.8,1.59,ml,50,40,0.0729,0.2,ci,ci37402250,2018-10-23T19:33:09.666Z,"2km ESE of Calimesa, CA",earthquake,0.23,0.53,0.2,27,automatic,ci,ci
2018-10-23T19:29:11.980Z,38.802166,-122.8219986,2.15,0.99,md,18,81,0.008732,0.03,nc,nc73101181,2018-10-23T20:54:02.385Z,"6km WNW of The Geysers, CA",earthquake,0.27,0.5,0.07,4,automatic,nc,nc
2018-10-23T19:27:06.810Z,46.8626667,-112.51,14.99,1.23,ml,10,101,0.136,0.07,mb,mb80315324,2018-10-23T23:32:59.720Z,"16km SE of Lincoln, Montana",earthquake,0.34,0.58,0.017,2,reviewed,mb,mb
2018-10-23T19:19:51.491Z,69.5994,-144.2613,0,1.9,ml,,,,0.92,ak,ak20289608,2018-10-23T19:24:29.266Z,"64km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-10-23T19:19:35.603Z,63.0593,-150.965,120.8,2.2,ml,,,,0.31,ak,ak20289607,2018-10-23T19:24:29.028Z,"92km NNW of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-10-23T19:04:21.640Z,46.016,-112.465,-2,1.23,md,7,115,0.064,0.09,mb,mb80315314,2018-10-23T23:28:51.380Z,"5km ENE of Butte, Montana",quarry blast,0.77,31.61,0.209,4,reviewed,mb,mb
2018-10-23T19:01:54.886Z,39.2254,-120.0941,8.3,1.7,ml,19,54.89,0.031,0.1292,nn,nn00662443,2018-10-24T02:06:25.562Z,"4km WSW of Tahoe Vista, California",earthquake,,0.7,0.31,10,reviewed,nn,nn
2018-10-23T18:39:33.485Z,69.5274,-144.299,0,2,ml,,,,0.85,ak,ak20289600,2018-10-23T18:45:07.271Z,"72km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-23T18:36:47.890Z,34.2491667,-118.4138333,8.2,0.98,ml,15,96,0.06329,0.18,ci,ci37402170,2018-10-23T21:23:02.448Z,"4km SSE of San Fernando, CA",earthquake,0.4,0.71,0.077,8,reviewed,ci,ci
2018-10-23T18:19:36.550Z,37.6646667,-113.0783333,11.08,1.32,ml,14,53,0.06953,0.09,uu,uu60302137,2018-10-23T19:46:31.930Z,"2km SW of Cedar City, Utah",earthquake,0.39,0.42,0.179,4,reviewed,uu,uu
2018-10-23T17:46:42.052Z,59.7013,-150.5369,17.9,2.4,ml,,,,0.73,ak,ak20289594,2018-10-23T18:00:07.245Z,"42km E of Fritz Creek, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-10-23T17:43:03.830Z,45.677,-120.9383333,-1.28,1.71,ml,5,310,0.4661,0.32,uw,uw61440286,2018-10-23T19:35:21.780Z,"18km SSW of Goldendale, Washington",explosion,5.21,31.61,0.195,3,reviewed,uw,uw
