time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-24T07:29:15.190Z,33.4845,-116.7866667,3.98,0.31,ml,27,40,0.03006,0.22,ci,ci37402754,2018-10-24T07:33:01.790Z,"9km ENE of Aguanga, CA",earthquake,0.32,0.74,0.133,7,automatic,ci,ci
2018-10-24T07:18:45.100Z,38.8209991,-122.7911682,2.42,1.19,md,27,43,0.01126,0.03,nc,nc73101426,2018-10-24T09:30:03.789Z,"6km NNW of The Geysers, CA",earthquake,0.2,0.4,0.05,6,automatic,nc,nc
2018-10-24T07:14:48.760Z,33.5166667,-116.795,2.82,0.22,ml,14,70,0.006192,0.13,ci,ci37402738,2018-10-24T07:18:22.126Z,"10km NE of Aguanga, CA",earthquake,0.25,0.23,0.158,5,automatic,ci,ci
2018-10-24T07:11:54.300Z,38.8339996,-122.8026657,2.24,0.81,md,11,124,0.01058,0.04,nc,nc73101421,2018-10-24T07:26:02.964Z,"7km W of Cobb, CA",earthquake,0.4,0.81,0.05,2,automatic,nc,nc
2018-10-24T06:58:58.293Z,57.5636,-150.5857,44.3,2.9,ml,,,,1.18,ak,ak20289702,2018-10-24T07:02:42.261Z,"111km ESE of Kodiak, Alaska",earthquake,,7.2,,,automatic,ak,ak
2018-10-24T06:57:09.060Z,-5.7145,151.3163,41.46,5.1,mb,,51,1.732,1.24,us,us1000hgem,2018-10-24T07:17:59.040Z,"131km E of Kimbe, Papua New Guinea",earthquake,10,6.1,0.047,146,reviewed,us,us
2018-10-24T06:51:30.080Z,38.8129997,-122.8264999,1.46,0.69,md,10,146,0.004626,0.04,nc,nc73101416,2018-10-24T07:16:02.900Z,"7km WNW of The Geysers, CA",earthquake,0.46,0.63,0.38,2,automatic,nc,nc
2018-10-24T06:49:51.060Z,18.3161,-66.1768,54,1.72,md,5,242,0.3357,0.29,pr,pr2018297003,2018-10-24T07:30:49.152Z,"7km SE of Pajaros, Puerto Rico",earthquake,2.37,1.92,0.6,3,reviewed,pr,pr
2018-10-24T06:47:09.760Z,33.5048333,-116.793,4.53,0.32,ml,14,74,0.07625,0.14,ci,ci37402730,2018-10-24T06:50:41.272Z,"10km NE of Aguanga, CA",earthquake,0.37,0.56,0.093,6,automatic,ci,ci
2018-10-24T06:42:13.445Z,61.0094,-166.867,2.6,4.9,ml,,,,0.59,ak,ak20289691,2018-10-24T09:22:52.102Z,"73km SW of Hooper Bay, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2018-10-24T06:38:37.230Z,38.7973328,-122.7726669,2.9,0.85,md,23,68,0.01262,0.04,nc,nc73101406,2018-10-24T06:54:03.509Z,"3km NNW of The Geysers, CA",earthquake,0.22,0.49,0.14,6,automatic,nc,nc
2018-10-24T06:35:39.820Z,33.882,-118.311,14.01,1.72,ml,33,70,0.02145,0.28,ci,ci37402722,2018-10-24T06:46:54.230Z,"1km SSW of Gardena, CA",earthquake,0.47,0.79,0.21,30,automatic,ci,ci
2018-10-24T06:28:09.910Z,36.0501671,-120.6326675,4.84,1.05,md,13,168,0.03493,0.07,nc,nc73101401,2018-10-24T06:44:04.458Z,"25km E of San Ardo, CA",earthquake,0.72,1.1,0.34,4,automatic,nc,nc
2018-10-24T06:22:20.080Z,39.7573,-120.1075,16.2,1.6,ml,16,206.3,0.193,0.11,nn,nn00662523,2018-10-24T06:24:47.116Z,"14km NW of Cold Springs, Nevada",earthquake,,1.9,,,automatic,nn,nn
2018-10-24T06:17:15.590Z,38.7861671,-122.7630005,-0.03,0.98,md,10,64,0.01557,0.02,nc,nc73101396,2018-10-24T06:33:04.363Z,"1km NNW of The Geysers, CA",earthquake,0.24,0.6,0.06,4,automatic,nc,nc
2018-10-24T06:00:49.100Z,18.4868,-65.0376,27,2.22,md,7,341,0.8815,0.47,pr,pr2018297002,2018-10-24T07:30:41.248Z,"19km NW of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.14,32.049,0.14,6,reviewed,pr,pr
2018-10-24T05:42:56.575Z,58.623,-153.2526,60.1,3.7,ml,,,,0.49,ak,ak20289675,2018-10-24T06:29:30.040Z,"102km NNW of Kodiak Station, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-10-24T05:42:40.270Z,37.5428352,-118.8274994,2.16,1.51,md,7,192,0.04713,0.12,nc,nc73101381,2018-10-24T08:17:03.370Z,"13km W of Toms Place, CA",earthquake,1.3,1.32,0.24,5,automatic,nc,nc
2018-10-24T05:29:17.933Z,61.4874,-146.6473,26.6,2.1,ml,,,,0.88,ak,ak20289672,2018-10-24T05:33:34.101Z,"42km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-24T05:11:45.060Z,38.8341675,-122.7990036,1.2,1.01,md,15,62,0.02071,0.04,nc,nc73101366,2018-10-24T05:26:05.982Z,"7km WNW of Cobb, CA",earthquake,0.24,0.65,0.04,3,automatic,nc,nc
2018-10-24T05:11:30.570Z,33.4403333,-116.3563333,5.25,0.46,ml,18,159,0.1732,0.19,ci,ci37402714,2018-10-24T05:15:02.912Z,"21km N of Borrego Springs, CA",earthquake,0.49,31.61,0.153,10,automatic,ci,ci
2018-10-24T05:04:12.230Z,33.4416667,-116.3701667,3.03,0.59,ml,22,81,0.1772,0.22,ci,ci37402706,2018-10-24T05:07:55.506Z,"21km N of Borrego Springs, CA",earthquake,0.36,1.65,0.095,15,automatic,ci,ci
2018-10-24T05:03:25.770Z,33.4995,-116.7905,4.74,0.32,ml,9,127,0.07934,0.08,ci,ci37402698,2018-10-24T05:07:08.866Z,"9km NE of Aguanga, CA",earthquake,0.28,0.88,0.082,6,automatic,ci,ci
2018-10-24T04:38:15.980Z,33.4938333,-116.7868333,4.31,0.47,ml,18,77,0.02166,0.14,ci,ci37402690,2018-10-24T04:41:59.703Z,"9km NE of Aguanga, CA",earthquake,0.23,0.42,0.08,15,automatic,ci,ci
2018-10-24T04:33:32.160Z,33.0216667,-116.713,0.43,1.14,ml,19,136,0.1854,0.28,ci,ci37402682,2018-10-24T04:37:23.280Z,"7km ENE of San Diego Country Estates, CA",earthquake,0.88,31.61,0.151,26,automatic,ci,ci
2018-10-24T04:33:11.400Z,32.1538333,-115.6848333,28.91,2.74,ml,16,278,0.4935,0.17,ci,ci37402674,2018-10-24T04:37:02.675Z,"48km SSW of Progreso, B.C., MX",earthquake,7.73,1.85,0.301,26,automatic,ci,ci
2018-10-24T04:30:13.140Z,40.8699989,-111.6725006,1.21,2.83,ml,64,26,0.1362,0.29,uu,uu60302202,2018-10-24T13:22:01.992Z,"14km NNW of Summit Park, Utah",earthquake,0.29,0.95,0.3,24,reviewed,uu,uu
2018-10-24T04:23:16.198Z,67.2014,-153.2826,0,1.6,ml,,,,0.8,ak,ak20289668,2018-10-24T04:28:32.893Z,"78km NNW of New Allakaket, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-24T04:17:43.360Z,38.7583351,-122.8564987,2.63,1.5,md,18,200,0.01072,0.03,nc,nc73101356,2018-10-24T06:40:03.407Z,"9km WSW of The Geysers, CA",earthquake,0.39,0.56,0.08,5,automatic,nc,nc
2018-10-24T04:15:40.850Z,17.853,-66.3725,8,1.7,md,3,310,0.3011,0.05,pr,pr2018297001,2018-10-24T07:30:32.624Z,"12km SSE of Santa Isabel, Puerto Rico",earthquake,0.81,9.17,0.31,3,reviewed,pr,pr
2018-10-24T04:07:09.850Z,33.595,-116.7701667,5.52,0.54,ml,20,70,0.00523,0.28,ci,ci37402658,2018-10-24T04:11:09.399Z,"10km WNW of Anza, CA",earthquake,0.67,1.52,0.305,13,automatic,ci,ci
2018-10-24T04:07:07.210Z,33.7213333,-116.8313333,15.23,0.05,ml,23,72,0.08433,0.17,ci,ci37402650,2018-10-24T04:10:53.850Z,"6km ESE of Valle Vista, CA",earthquake,0.35,0.55,0.048,2,automatic,ci,ci
2018-10-24T04:02:12.590Z,33.7155,-116.8293333,14.55,1.39,ml,49,35,0.08371,0.16,ci,ci37402634,2018-10-24T04:13:13.180Z,"7km ESE of Valle Vista, CA",earthquake,0.22,0.31,0.24,27,automatic,ci,ci
2018-10-24T03:07:13.000Z,68.5635,-147.6389,0,1.7,ml,,,,0.63,ak,ak20289664,2018-10-24T03:17:00.366Z,"99km WNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-24T03:01:07.730Z,35.9733315,-120.987999,2.02,2.02,md,5,213,0.09515,0.02,nc,nc73101336,2018-10-24T05:54:06.140Z,"9km SW of San Ardo, CA",earthquake,4.15,6.42,0.66,2,automatic,nc,nc
2018-10-24T02:57:30.640Z,38.7913322,-122.7663345,3.15,0.88,md,7,95,0.01697,0.01,nc,nc73101331,2018-10-24T03:12:03.118Z,"2km NNW of The Geysers, CA",earthquake,0.52,1.1,,1,automatic,nc,nc
2018-10-24T02:53:22.100Z,19.1898333,-155.6423333,-1.26,1.43,md,31,70,0.06164,0.18,hv,hv70668527,2018-10-24T03:41:51.250Z,"17km W of Pahala, Hawaii",earthquake,0.35,0.21,0.142,18,reviewed,hv,hv
2018-10-24T02:36:14.350Z,36.3193,28.7793,10,4.4,mb,,104,1.005,0.8,us,us1000hgdr,2018-10-24T07:02:47.677Z,"42km SW of OEluedeniz, Turkey",earthquake,4.8,1.9,0.096,31,reviewed,us,us
2018-10-24T02:15:12.280Z,36.0553322,-120.6316681,4.12,1.99,md,25,56,0.03174,0.08,nc,nc73101321,2018-10-24T02:34:02.875Z,"25km E of San Ardo, CA",earthquake,0.32,0.65,0.2,12,automatic,nc,nc
2018-10-24T02:08:45.990Z,38.8363342,-122.8108368,1.3,1.4,md,19,57,0.01293,0.04,nc,nc73101311,2018-10-24T05:24:05.966Z,"8km WNW of Cobb, CA",earthquake,0.22,0.44,0.09,5,automatic,nc,nc
2018-10-24T02:07:10.670Z,36.01,-117.8065,-0.13,1.9,ml,22,64,0.03672,0.19,ci,ci37402602,2018-10-24T02:10:58.889Z,"12km NE of Little Lake, CA",earthquake,0.28,31.61,0.154,24,automatic,ci,ci
2018-10-24T02:05:10.297Z,69.5412,-144.5795,0.1,2.3,ml,,,,1.34,ak,ak20289662,2018-10-24T02:10:18.451Z,"75km SSW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-10-24T01:47:42.910Z,34.0536652,-117.2698364,14.56,1.35,ml,28,59,0.05524,0.14,ci,ci37402594,2018-10-24T01:51:23.633Z,"1km NW of Loma Linda, CA",earthquake,0.32,0.58,0.261,5,automatic,ci,ci
2018-10-24T01:42:38.306Z,59.4407,-151.8147,57.7,2.1,ml,,,,0.29,ak,ak20289660,2018-10-24T01:46:34.296Z,"27km SW of Homer, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-10-24T01:17:30.676Z,62.0663,-147.8111,32.8,2.2,ml,,,,0.8,ak,ak20289656,2018-10-24T01:22:09.932Z,"62km ENE of Sutton-Alpine, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-10-24T01:10:23.269Z,62.2,-149.5398,57.4,2.1,ml,,,,0.41,ak,ak20289651,2018-10-24T01:15:38.257Z,"16km ENE of Y, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-10-24T01:08:40.900Z,33.5216667,-116.4645,10.32,0.75,ml,31,60,0.03246,0.24,ci,ci37402578,2018-10-24T01:12:27.281Z,"20km E of Anza, CA",earthquake,0.33,0.52,0.153,20,automatic,ci,ci
2018-10-24T01:08:03.692Z,68.9164,-146.8842,9,1.9,ml,,,,0.82,ak,ak20289649,2018-10-24T01:17:18.738Z,"103km NNW of Arctic Village, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-10-24T00:56:45.516Z,64.8997,-148.8654,2.2,2,ml,,,,0.57,ak,ak20289644,2018-10-24T01:02:35.424Z,"37km NNE of North Nenana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-24T00:53:20.945Z,63.559,-150.8316,5.5,1.8,ml,,,,0.48,ak,ak20289642,2018-10-24T00:59:54.741Z,"95km WNW of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-24T00:46:50.380Z,34.1308333,-116.8785,9.54,1,ml,27,110,0.09637,0.18,ci,ci37402570,2018-10-24T00:50:33.231Z,"13km SSE of Big Bear Lake, CA",earthquake,0.33,0.73,0.182,28,automatic,ci,ci
2018-10-24T00:41:50.810Z,36.235,-120.5268333,7.16,1.57,md,30,102,0.05451,0.11,nc,nc73101291,2018-10-24T02:01:03.677Z,"18km NW of Coalinga, CA",earthquake,0.19,0.25,0.188,14,reviewed,nc,nc
2018-10-24T00:27:27.610Z,37.4101667,-118.8905,0.99,1.22,md,28,154,0.1861,0.04,nc,nc73101281,2018-10-24T04:42:03.710Z,"25km SW of Toms Place, CA",earthquake,0.31,1.67,0.204,25,reviewed,nc,nc
2018-10-24T00:21:21.140Z,43.6958,-127.7271,10,4.5,mb,,207,2.667,0.67,us,us1000hgcv,2018-10-24T05:52:05.059Z,"276km WNW of Bandon, Oregon",earthquake,8.7,2,0.089,37,reviewed,us,us
2018-10-24T00:20:36.070Z,33.494,-116.7903333,7.06,0.52,ml,22,60,0.02014,0.19,ci,ci37402546,2018-10-24T00:24:20.058Z,"9km NE of Aguanga, CA",earthquake,0.32,0.94,0.142,15,automatic,ci,ci
2018-10-24T00:20:24.770Z,18.5578,-65.296,9,2.48,md,11,325,0.6917,0.3,pr,pr2018297000,2018-10-24T04:59:17.627Z,"28km N of Culebra, Puerto Rico",earthquake,4.18,5.67,0.51,6,reviewed,pr,pr
2018-10-24T00:13:12.976Z,68.9526,-146.9993,0,1.7,ml,,,,0.72,ak,ak20289639,2018-10-24T00:22:48.171Z,"109km NNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-24T00:07:41.520Z,33.4453333,-116.8456667,16.04,0.46,ml,16,77,0.09258,0.34,ci,ci37402530,2018-10-24T00:11:27.801Z,"2km E of Aguanga, CA",earthquake,0.76,1.61,0.123,8,automatic,ci,ci
2018-10-24T00:05:21.850Z,33.514,-116.7926667,3.86,0.41,ml,24,43,0.006622,0.14,ci,ci37402522,2018-10-24T00:36:05.777Z,"10km NE of Aguanga, CA",earthquake,0.18,0.34,0.098,10,reviewed,ci,ci
2018-10-24T00:03:30.410Z,33.5095,-116.7996667,4,1.05,ml,44,37,0.002919,0.17,ci,ci37402514,2018-10-24T00:07:12.617Z,"10km NE of Aguanga, CA",earthquake,0.18,0.43,0.163,27,automatic,ci,ci
2018-10-23T23:59:58.600Z,37.4271667,-118.9023333,4.22,0.89,md,19,187,0.1727,0.12,nc,nc73101276,2018-10-24T02:13:05.750Z,"24km SSE of Mammoth Lakes, CA",earthquake,0.47,2.91,0.103,15,reviewed,nc,nc
2018-10-23T23:58:45.370Z,38.8416672,-122.8421631,1.43,0.51,md,16,105,0.01819,0.03,nc,nc73101271,2018-10-24T00:00:23.910Z,"10km NW of The Geysers, CA",earthquake,0.26,0.51,0.05,2,automatic,nc,nc
2018-10-23T23:50:54.114Z,68.9409,-146.9972,0,1.6,ml,,,,0.81,ak,ak20289637,2018-10-23T23:53:42.993Z,"108km NNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-23T23:39:54.870Z,33.4925,-116.7895,4.47,0.4,ml,15,107,0.02179,0.11,ci,ci37402498,2018-10-23T23:43:38.739Z,"9km NE of Aguanga, CA",earthquake,0.24,0.4,0.092,11,automatic,ci,ci
2018-10-23T23:38:58.550Z,13.0482,-89.4918,46.41,4.5,mb,,171,0.683,1.07,us,us1000hgcf,2018-10-24T00:19:02.040Z,"52km SSW of La Libertad, El Salvador",earthquake,6.9,8.1,0.063,74,reviewed,us,us
2018-10-23T23:38:23.910Z,38.8250008,-122.854332,1.75,0.55,md,5,189,0.01519,0.01,nc,nc73101266,2018-10-23T23:39:58.826Z,"10km WNW of The Geysers, CA",earthquake,0.64,0.89,,1,automatic,nc,nc
2018-10-23T23:33:37.520Z,40.7421667,-122.3208333,-0.79,1.7,md,25,48,0.1756,0.07,nc,nc73101261,2018-10-23T23:52:31.014Z,"8km NNE of Shasta Lake, CA",quarry blast,0.2,31.61,0.127,26,reviewed,nc,nc
2018-10-23T23:27:29.350Z,38.8381653,-122.8368301,0.84,1.03,md,13,117,0.001131,0.05,nc,nc73101256,2018-10-23T23:29:08.545Z,"10km NW of The Geysers, CA",earthquake,0.25,0.57,0.02,4,automatic,nc,nc
2018-10-23T23:26:35.070Z,35.044,-117.6776667,0.26,1.28,ml,18,110,0.1104,0.27,ci,ci37402490,2018-10-23T23:30:28.288Z,"6km NNW of Boron, CA",quarry blast,0.97,31.61,0.085,16,automatic,ci,ci
2018-10-23T23:21:57.500Z,38.8406667,-122.8403333,1.79,1.28,md,41,92,0.004316,0.03,nc,nc73101251,2018-10-24T00:39:04.207Z,"10km NW of The Geysers, CA",earthquake,0.14,0.18,0.152,12,reviewed,nc,nc
2018-10-23T23:16:30.860Z,-10.4612,116.8789,10,4.4,mb,,100,3.339,1.31,us,us1000hgc5,2018-10-24T00:24:42.040Z,"177km S of Besisora, Indonesia",earthquake,5.3,1.9,0.123,19,reviewed,us,us
2018-10-23T23:16:26.020Z,18.1513,-67.2656,15,2.16,md,4,307,0.1814,0.26,pr,pr2018296008,2018-10-24T04:58:41.115Z,"11km NW of Puerto Real, Puerto Rico",earthquake,2.06,1.13,0.15,4,reviewed,pr,pr
2018-10-23T23:12:23.090Z,19.434,-155.253,0.14,2.12,ml,21,145,0.01323,0.07,hv,hv70668347,2018-10-24T00:57:17.870Z,"1km WNW of Volcano, Hawaii",earthquake,0.16,0.18,0.168,5,reviewed,hv,hv
2018-10-23T23:12:05.910Z,19.4048328,-155.2848358,1.36,1.77,ml,14,84,0.01278,0.1,hv,hv70668342,2018-10-23T23:17:47.840Z,"5km WSW of Volcano, Hawaii",earthquake,0.26,0.42,0.47,8,automatic,hv,hv
