time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-24T04:33:11.400Z,32.1538333,-115.6848333,28.91,2.74,ml,16,278,0.4935,0.17,ci,ci37402674,2018-10-24T04:37:02.675Z,"48km SSW of Progreso, B.C., MX",earthquake,7.73,1.85,0.301,26,automatic,ci,ci
2018-10-24T04:30:13.140Z,40.8699989,-111.6725006,1.21,2.83,ml,64,26,0.1362,0.29,uu,uu60302202,2018-10-24T12:57:56.291Z,"14km NNW of Summit Park, Utah",earthquake,0.29,0.95,0.3,24,reviewed,uu,uu
2018-10-24T02:36:14.350Z,36.3193,28.7793,10,4.4,mb,,104,1.005,0.8,us,us1000hgdr,2018-10-24T07:02:47.677Z,"42km SW of OEluedeniz, Turkey",earthquake,4.8,1.9,0.096,31,reviewed,us,us
2018-10-24T00:21:21.140Z,43.6958,-127.7271,10,4.5,mb,,207,2.667,0.67,us,us1000hgcv,2018-10-24T05:52:05.059Z,"276km WNW of Bandon, Oregon",earthquake,8.7,2,0.089,37,reviewed,us,us
2018-10-24T00:20:24.770Z,18.5578,-65.296,9,2.48,md,11,325,0.6917,0.3,pr,pr2018297000,2018-10-24T04:59:17.627Z,"28km N of Culebra, Puerto Rico",earthquake,4.18,5.67,0.51,6,reviewed,pr,pr
2018-10-23T23:38:58.550Z,13.0482,-89.4918,46.41,4.5,mb,,171,0.683,1.07,us,us1000hgcf,2018-10-24T00:19:02.040Z,"52km SSW of La Libertad, El Salvador",earthquake,6.9,8.1,0.063,74,reviewed,us,us
2018-10-23T23:16:30.860Z,-10.4612,116.8789,10,4.4,mb,,100,3.339,1.31,us,us1000hgc5,2018-10-24T00:24:42.040Z,"177km S of Besisora, Indonesia",earthquake,5.3,1.9,0.123,19,reviewed,us,us
2018-10-23T23:07:38.980Z,49.1943,-129.4637,10,4.1,mb,,172,1.683,0.81,us,us1000hgbt,2018-10-24T00:27:41.524Z,"222km SW of Port Hardy, Canada",earthquake,9.5,2,0.081,41,reviewed,us,us
2018-10-23T22:26:58.850Z,13.6896,48.1292,10,4.7,mb,,94,10.091,1.04,us,us1000hgb8,2018-10-23T22:51:29.040Z,"60km SE of Rudum, Yemen",earthquake,10.2,1.9,0.077,51,reviewed,us,us
2018-10-23T21:35:14.540Z,-10.4794,116.9049,10,4.4,mb,,96,3.37,1.1,us,us1000hgai,2018-10-23T22:07:06.040Z,"179km S of Besisora, Indonesia",earthquake,8.5,1.9,0.123,19,reviewed,us,us
2018-10-23T21:07:21.171Z,61.1696,-150.5349,0,2.6,ml,,,,0.84,ak,ak20289618,2018-10-23T21:12:16.290Z,"34km W of Anchorage, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-23T20:54:35.000Z,7.2873,-76.9949,30.98,4.8,mb,,83,3.376,1.17,us,us1000hg9i,2018-10-23T22:00:55.040Z,"21km SE of Riosucio, Colombia",earthquake,6.7,5.4,0.044,157,reviewed,us,us
2018-10-23T17:31:19.660Z,40.958,78.7852,10,4.7,mb,,61,0.406,1.09,us,us1000hg6r,2018-10-23T18:11:52.040Z,"125km W of Aksu, China",earthquake,4.2,1.8,0.084,43,reviewed,us,us
2018-10-23T17:13:19.590Z,-19.6075,-177.7012,537.72,4.6,mb,,51,5.285,0.8,us,us1000hg6m,2018-10-23T17:31:04.040Z,"155km NE of Ndoi Island, Fiji",earthquake,11.1,8,0.054,101,reviewed,us,us
2018-10-23T17:12:22.751Z,57.5195,-155.5598,94.3,2.8,ml,,,,0.49,ak,ak20289586,2018-10-23T17:46:46.040Z,"94km W of Larsen Bay, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-23T16:54:07.910Z,31.9038334,-115.829834,2.81,2.98,ml,22,126,0.1422,0.22,ci,ci37401954,2018-10-24T05:16:40.459Z,"72km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.63,1.73,0.401,26,automatic,ci,ci
2018-10-23T16:04:03.460Z,23.9953,122.667,24.02,5.7,mww,,36,0.565,1.09,us,us1000hg5i,2018-10-24T11:44:50.170Z,"62km SSW of Yonakuni, Japan",earthquake,5.2,3.3,0.05,39,reviewed,us,us
2018-10-23T15:44:46.480Z,36.1506667,-118.0681667,0.5,2.47,ml,33,76,0.1758,0.15,ci,ci37401842,2018-10-24T02:05:50.233Z,"16km SSW of Olancha, CA",earthquake,0.18,0.39,0.177,25,reviewed,ci,ci
2018-10-23T14:00:44.800Z,35.2297,-97.7168,6.345,2.6,ml,,34,,0.27,us,us1000hg3h,2018-10-24T01:21:38.182Z,"10km W of Newcastle, Oklahoma",earthquake,1.3,1.6,,,reviewed,tul,tul
2018-10-23T13:39:56.108Z,59.9206,-136.7091,0,2.7,ml,,,,1.11,ak,ak20289538,2018-10-23T13:52:24.602Z,"93km NW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-23T13:12:18.740Z,5.9108,126.6554,35,4.4,mb,,112,1.571,1.17,us,us1000hg3d,2018-10-23T14:02:02.040Z,"72km SE of Pondaguitan, Philippines",earthquake,6.4,2,0.12,20,reviewed,us,us
2018-10-23T13:07:11.610Z,19.1388,-66.4705,37,2.46,md,5,326,0.6643,0.29,pr,pr2018296006,2018-10-23T17:01:19.729Z,"74km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,2.83,9,0.34,3,reviewed,pr,pr
2018-10-23T11:55:37.980Z,-55.8461,-123.0886,10,5.2,mb,,75,27.891,0.75,us,us1000hg31,2018-10-23T12:13:51.040Z,"Southern East Pacific Rise",earthquake,12.7,1.9,0.066,76,reviewed,us,us
2018-10-23T11:48:48.660Z,69.0161,-146.9861,0,2.5,ml,,,,0.9,ak,ak20289510,2018-10-23T11:54:04.036Z,"115km NNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-23T11:29:00.320Z,34.06,-97.4151,5,3.4,mb_lg,,39,0.64,0.54,us,us1000hg2t,2018-10-24T03:32:35.278Z,"11km S of Wilson, Oklahoma",earthquake,2.1,1.9,0.044,135,reviewed,us,us
2018-10-23T11:06:21.730Z,38.3475,141.777,44.25,4.6,mwr,,116,0.913,0.75,us,us1000hg2q,2018-10-23T16:53:52.165Z,"42km E of Ishinomaki, Japan",earthquake,6.6,6.6,0.073,18,reviewed,us,us
2018-10-23T09:58:41.220Z,-28.7623,-67.271,124.13,4.5,mb,,46,2.636,1.08,us,us1000hg0x,2018-10-23T10:22:10.040Z,"49km NNE of Chilecito, Argentina",earthquake,7.3,7.4,0.071,59,reviewed,us,us
2018-10-23T09:48:16.770Z,34.624,-85.4253333,9.72,2.59,md,21,102,0.1746,0.06,se,se60216772,2018-10-23T12:26:16.040Z,"13km NW of Trion, Georgia",earthquake,0.18,0.5,0.048,17,reviewed,se,se
2018-10-23T09:16:29.990Z,-18.1642,-178.4711,533.53,4.3,mb,,40,3.335,0.93,us,us1000hg0e,2018-10-23T09:41:11.040Z,"276km N of Ndoi Island, Fiji",earthquake,12,6.7,0.045,142,reviewed,us,us
2018-10-23T08:20:12.150Z,-21.9961,169.5778,10,4.4,mb,,138,2.067,0.54,us,us1000hg02,2018-10-23T08:32:11.040Z,"182km ESE of Tadine, New Caledonia",earthquake,7.3,2,0.139,15,reviewed,us,us
2018-10-23T08:14:12.920Z,-0.4113,120.0853,35,4.3,mb,,120,1.665,1.16,us,us1000hg03,2018-10-23T08:29:45.040Z,"58km NNE of Palu, Indonesia",earthquake,6.5,2,0.154,12,reviewed,us,us
2018-10-23T07:18:10.800Z,-23.9418,-179.5854,523.72,4.7,mb,,211,6.549,0.61,us,us1000hfze,2018-10-23T07:30:58.040Z,"South of the Fiji Islands",earthquake,23.2,28.1,0.148,14,reviewed,us,us
2018-10-23T06:40:25.574Z,59.6801,-153.3121,106.3,3.4,ml,,,,0.65,ak,ak20289410,2018-10-23T18:16:58.362Z,"83km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-10-23T05:51:10.805Z,69.02,-146.9847,0,2.5,ml,,,,1.04,ak,ak20289384,2018-10-23T05:59:53.546Z,"115km NNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-23T05:44:02.327Z,68.9837,-146.8203,6.7,3,ml,,,,0.59,ak,ak20289372,2018-10-23T16:01:09.698Z,"108km NNW of Arctic Village, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-10-23T05:18:44.324Z,68.9999,-146.8845,14.8,3.5,ml,,,,0.84,ak,ak20289352,2018-10-23T15:38:46.331Z,"111km NNW of Arctic Village, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-10-23T05:17:31.750Z,20.5131667,-155.143,17.01,3.6,ml,68,235,0.5267,0.18,hv,hv70667462,2018-10-23T21:17:50.224Z,"51km NE of Honoka'a, Hawaii",earthquake,0.73,14.5,0.161,55,reviewed,hv,hv
2018-10-23T05:17:12.134Z,69.1089,-147.0163,5.7,3.3,ml,,,,0.87,ak,ak20289349,2018-10-23T05:28:46.182Z,"124km NNW of Arctic Village, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-23T04:38:10.590Z,-22.4885,171.1161,65.87,5.2,mb,,110,3.394,1.06,us,us1000hfy0,2018-10-23T16:17:14.040Z,"96km W of Ile Hunter, New Caledonia",earthquake,9.5,4.9,0.06,91,reviewed,us,us
2018-10-23T04:34:58.720Z,24.0908,122.6153,34.19,5.7,mww,,36,0.52,1.09,us,us1000hfxx,2018-10-24T10:36:53.020Z,"57km SW of Yonakuni, Japan",earthquake,4.4,4.3,0.073,18,reviewed,us,us
2018-10-23T04:34:18.750Z,19.3188333,-155.8951667,10.75,2.63,ml,38,197,0.06048,0.18,hv,hv70667427,2018-10-23T21:34:17.738Z,"15km SSW of Honaunau-Napoopoo, Hawaii",earthquake,0.57,0.29,0.183,33,reviewed,hv,hv
2018-10-23T03:32:59.420Z,10.2682,-62.3608,30.17,4.9,mb,,67,1.978,1.14,us,us1000hfxj,2018-10-23T10:01:37.341Z,"34km SSW of Gueiria, Venezuela",earthquake,7.1,5.5,0.027,432,reviewed,us,us
2018-10-23T02:40:35.251Z,69.5697,-144.1914,0.1,3.1,ml,,,,0.62,ak,ak20289295,2018-10-23T04:00:22.040Z,"66km SSW of Kaktovik, Alaska",earthquake,,1,,,automatic,ak,ak
2018-10-23T01:42:21.360Z,19.4758,-65.3121,50,3.39,md,10,329,1.4376,0.42,pr,pr2018296000,2018-10-23T04:59:06.671Z,"128km NNE of Vieques, Puerto Rico",earthquake,6.03,26.86,0.3,10,reviewed,pr,pr
2018-10-23T00:59:09.530Z,40.2511667,-127.1453333,3.36,3.09,ml,11,346,2.157,0.12,nc,nc73100771,2018-10-24T02:03:03.691Z,"243km W of Petrolia, CA",earthquake,4.66,31.61,0.113,10,reviewed,nc,nc
2018-10-23T00:09:02.100Z,64.5516,-17.6816,9.26,4.5,mb,,83,1.581,0.62,us,us1000hfw6,2018-10-23T00:25:50.040Z,"123km WNW of Hofn, Iceland",earthquake,8.5,4.8,0.053,105,reviewed,us,us
2018-10-22T23:58:10.330Z,19.6066,-68.5901,16,3.17,md,19,255,1.1124,0.46,pr,pr2018295016,2018-10-23T04:58:49.310Z,"84km NE of Miches, Dominican Republic",earthquake,3.32,7.16,0.44,14,reviewed,pr,pr
2018-10-22T23:16:18.029Z,69.4953,-144.2282,16.5,3.6,ml,,,,0.6,ak,ak20289093,2018-10-23T00:13:29.778Z,"60km SSW of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-10-22T23:05:22.560Z,18.6223,-65.6356,78,2.88,md,18,299,0.5254,0.25,pr,pr2018295015,2018-10-23T04:58:34.952Z,"28km NNE of Luquillo, Puerto Rico",earthquake,1.96,1.88,0.41,16,reviewed,pr,pr
2018-10-22T22:33:34.550Z,-35.6775,179.178,165.65,4.5,mb,,225,2.007,0.65,us,us1000hfvg,2018-10-22T23:02:42.040Z,"Off the east coast of the North Island of New Zealand",earthquake,9.5,8.5,0.151,13,reviewed,us,us
2018-10-22T22:25:41.030Z,-20.5648,-69.0677,99.7,4.2,mb,,53,0.429,0.68,us,us1000hfvc,2018-10-22T22:54:00.040Z,"118km ESE of Iquique, Chile",earthquake,5.3,5.7,0.152,12,reviewed,us,us
2018-10-22T22:14:22.458Z,69.5868,-144.1946,1.3,3.3,ml,,,,0.68,ak,ak20289058,2018-10-22T22:41:15.040Z,"64km SSW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-10-22T21:37:26.290Z,44.1975,82.5766,10,5.1,mb,,51,2.604,0.6,us,us1000hful,2018-10-22T21:53:48.040Z,"112km ENE of Yining Xian, China",earthquake,7,1.9,0.044,169,reviewed,us,us
2018-10-22T21:00:53.470Z,18.812,-65.1148,25,2.61,md,9,333,0.9937,0.3,pr,pr2018295013,2018-10-23T02:49:57.040Z,"39km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.63,23.3,0.44,8,reviewed,pr,pr
2018-10-22T20:25:05.390Z,18.6323,-68.1296,76,2.47,md,5,182,0.2782,0.07,pr,pr2018295012,2018-10-23T01:14:00.599Z,"29km E of Punta Cana, Dominican Republic",earthquake,1.8,0.58,0.65,5,reviewed,pr,pr
2018-10-22T19:06:49.460Z,-22.1056,-179.4199,582.64,4.6,mb,,86,4.946,0.67,us,us1000hfrj,2018-10-22T19:27:13.040Z,"177km SSW of Ndoi Island, Fiji",earthquake,11.8,5,0.053,107,reviewed,us,us
2018-10-22T18:33:31.330Z,36.2698,-98.9083,5,2.9,mb_lg,,58,0.247,0.79,us,us1000hfqy,2018-10-22T19:59:10.352Z,"26km N of Taloga, Oklahoma",earthquake,2.7,2,0.066,60,reviewed,us,us
2018-10-22T17:19:19.290Z,36.5261,70.5465,204.56,4.4,mb,,53,0.598,0.78,us,us1000hfpi,2018-10-22T18:24:45.040Z,"45km SW of Jarm, Afghanistan",earthquake,6.4,6.9,0.117,21,reviewed,us,us
2018-10-22T16:49:35.740Z,30.4634,87.7605,10.94,4.8,mb,,51,2.63,0.71,us,us1000hfnn,2018-10-22T17:14:36.040Z,"98km WSW of Jiajuedibu, China",earthquake,6.9,4.1,0.06,86,reviewed,us,us
2018-10-22T16:27:00.890Z,49.0685,-128.9935,10,5.2,mww,,89,1.669,1,us,us1000hfn8,2018-10-23T15:43:07.040Z,"213km SSW of Port Hardy, Canada",earthquake,6.8,1.9,0.055,32,reviewed,us,us
2018-10-22T16:13:12.450Z,-1.7436,120.2022,10,4.7,mb,,94,2.661,0.58,us,us1000hfn0,2018-10-22T17:00:42.040Z,"61km SW of Kasiguncu, Indonesia",earthquake,8.2,1.9,0.096,33,reviewed,us,us
2018-10-22T16:07:48.450Z,-1.6689,120.1798,10,5.1,mww,,44,2.664,0.97,us,us1000hfmn,2018-10-22T16:49:43.040Z,"59km WSW of Kasiguncu, Indonesia",earthquake,5.8,1.8,0.073,18,reviewed,us,us
2018-10-22T15:07:21.640Z,38.4816,70.5918,10,4.6,mb,,55,0.56,1.03,us,us1000hfm2,2018-10-22T19:02:51.924Z,"63km SSE of Gharm, Tajikistan",earthquake,2.3,1.9,0.146,14,reviewed,us,us
2018-10-22T14:12:38.850Z,10.5772,-86.1412,35,4.6,mb,,179,1.203,1.1,us,us1000hflp,2018-10-22T15:05:59.090Z,"54km W of Sardinal, Costa Rica",earthquake,3.6,2,0.048,128,reviewed,us,us
2018-10-22T14:12:05.200Z,48.9059,-112.515,5.91,3.1,ml,,122,0.541,0.18,us,us1000hflv,2018-10-22T14:51:38.040Z,"33km NNW of Cut Bank, Montana",earthquake,3.4,6.2,0.16,9,reviewed,us,mb
2018-10-22T13:12:24.740Z,-34.621,-108.0044,10,4.8,mb,,117,28.752,1.17,us,us1000hfl1,2018-10-22T13:58:28.040Z,"Southern East Pacific Rise",earthquake,14.6,1.9,0.059,90,reviewed,us,us
2018-10-22T12:43:49.927Z,58.1921,-151.307,35.8,2.6,ml,,,,0.42,ak,ak20288807,2018-10-22T12:49:34.725Z,"78km NE of Kodiak, Alaska",earthquake,,9.9,,,automatic,ak,ak
2018-10-22T11:45:37.970Z,37.636,-119.4321667,26.36,2.59,md,36,61,0.2801,0.07,nc,nc73100431,2018-10-22T20:16:05.320Z,"17km SE of Yosemite Valley, CA",earthquake,0.28,0.78,0.26,31,reviewed,nc,nc
2018-10-22T11:16:55.260Z,40.6875,-124.09,23.92,2.64,md,24,109,0.1041,0.18,nc,nc73100396,2018-10-23T03:48:34.089Z,"7km SE of Pine Hills, CA",earthquake,0.41,0.62,0.162,47,reviewed,nc,nc
2018-10-22T11:06:20.250Z,36.2715,-89.4448333,6.52,3.27,md,52,48,0.02981,0.08,nm,nm60216622,2018-10-24T02:19:48.590Z,"5km E of Ridgely, Tennessee",earthquake,0.14,0.31,0.1,44,reviewed,nm,nm
2018-10-22T10:47:19.230Z,37.5957,141.3821,46.64,5,mb,,103,0.543,1.54,us,us1000hfk1,2018-10-22T20:56:54.599Z,"35km ENE of Namie, Japan",earthquake,7.5,5.7,0.034,284,reviewed,us,us
2018-10-22T10:13:25.540Z,19.4193333,-154.8036667,6.74,2.57,ml,43,257,0.08882,0.18,hv,hv70666412,2018-10-23T02:29:19.890Z,"13km ESE of Leilani Estates, Hawaii",earthquake,0.69,0.49,0.187,22,reviewed,hv,hv
2018-10-22T09:13:14.160Z,18.7245,-68.3138,111,3.07,md,4,274,0.2212,0.33,pr,pr2018295010,2018-10-22T12:38:06.812Z,"18km NNE of Punta Cana, Dominican Republic",earthquake,11.69,2.75,0.2,4,reviewed,pr,pr
2018-10-22T08:57:58.870Z,18.8093,-67.1206,29,2.67,md,10,261,0.3419,0.39,pr,pr2018295008,2018-10-22T12:31:56.760Z,"35km NNW of Isabela, Puerto Rico",earthquake,1.89,5.09,0.26,10,reviewed,pr,pr
2018-10-22T08:45:59.693Z,59.7252,-136.7493,68,2.9,ml,,,,1.06,ak,ak20288757,2018-10-22T08:50:10.659Z,"86km WNW of Skagway, Alaska",earthquake,,3.1,,,automatic,ak,ak
2018-10-22T08:43:22.850Z,49.2421,-129.3988,10,4.4,mb,,167,1.621,1.53,us,us1000hfis,2018-10-22T18:25:44.156Z,"215km SW of Port Hardy, Canada",earthquake,7.5,2,0.034,257,reviewed,us,us
2018-10-22T08:42:17.901Z,69.5757,-144.1911,0.1,2.5,ml,,,,0.8,ak,ak20288753,2018-10-22T08:47:29.451Z,"65km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-10-22T08:10:15.280Z,19.3186,-65.1368,51,2.46,md,6,335,1.3752,0.32,pr,pr2018295007,2018-10-22T12:31:33.612Z,"110km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.74,19.76,0.22,5,reviewed,pr,pr
2018-10-22T07:25:16.803Z,61.4979,-146.3225,18.4,2.7,ml,,,,0.77,ak,ak20288732,2018-10-22T07:29:35.670Z,"40km N of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-22T07:13:08.540Z,49.1358,-128.8723,10,4.3,mb,,92,1.58,1.2,us,us1000hfhp,2018-10-22T09:19:08.040Z,"202km SSW of Port Hardy, Canada",earthquake,2.5,1.9,0.041,169,reviewed,us,us
2018-10-22T06:36:09.530Z,49.2667,-129.5995,17.79,4.9,mb,,89,1.669,1.44,us,us1000hfhb,2018-10-22T07:35:06.211Z,"223km SW of Port Hardy, Canada",earthquake,6.6,5.4,0.04,193,reviewed,us,us
2018-10-22T06:32:58.370Z,37.4098333,-119.6053333,43.4,3.06,ml,31,158,0.1107,0.12,nc,nc73100261,2018-10-24T10:45:43.614Z,"10km NNE of Oakhurst, CA",earthquake,0.5,0.93,0.137,40,reviewed,nc,nc
2018-10-22T06:22:48.810Z,49.3142,-129.6725,10,6.5,mww,,70,1.658,1.4,us,us1000hfh3,2018-10-23T19:31:53.395Z,"223km SW of Port Hardy, Canada",earthquake,6.7,1.9,0.069,20,reviewed,us,us
2018-10-22T06:19:11.998Z,59.7665,-138.9433,1.1,3.9,ml,,,,0.77,ak,ak20288664,2018-10-22T06:21:58.042Z,"50km ENE of Yakutat, Alaska",earthquake,,1.7,,,automatic,ak,ak
2018-10-22T06:16:28.160Z,49.3468,-129.2135,10,6.8,mww,,62,1.47,1.4,us,us1000hfgv,2018-10-24T05:07:54.311Z,"197km SW of Port Hardy, Canada",earthquake,6.5,1.8,0.044,49,reviewed,us,us
2018-10-22T05:39:40.330Z,49.2496,-129.4783,10.96,6.6,mww,,70,1.641,1.36,us,us1000hfgn,2018-10-23T18:13:33.890Z,"218km SW of Port Hardy, Canada",earthquake,6.5,3.4,0.05,39,reviewed,us,us
2018-10-22T04:32:13.350Z,0.5774,-80.3669,10,4.7,mb,,149,1.945,1.13,us,us1000hfg2,2018-10-22T05:16:39.040Z,"37km W of Muisne, Ecuador",earthquake,5.4,1.9,0.062,79,reviewed,us,us
2018-10-22T04:17:20.270Z,43.6258,-128.0489,10,3.2,ml,,251,2.904,0.86,us,us1000hffx,2018-10-22T05:06:46.040Z,"300km WNW of Bandon, Oregon",earthquake,10.9,2,0.045,66,reviewed,us,us
2018-10-22T04:08:58.440Z,18.8283,-67.4,31,2.52,md,9,316,0.4622,0.2,pr,pr2018295005,2018-10-22T07:38:31.177Z,"48km NW of San Antonio, Puerto Rico",earthquake,1.16,3.53,0.4,7,reviewed,pr,pr
2018-10-22T03:40:18.910Z,18.7648,-64.2215,43,3.29,md,11,346,1.7424,0.37,pr,pr2018295004,2018-10-23T02:43:38.040Z,"54km NE of Road Town, British Virgin Islands",earthquake,5.88,23.69,0.16,7,reviewed,pr,pr
2018-10-22T03:33:03.880Z,18.9388,-66.9291,12,2.69,md,7,326,0.6175,0.12,pr,pr2018295003,2018-10-22T07:37:12.953Z,"49km NNE of Isabela, Puerto Rico",earthquake,1.64,2.37,0.17,7,reviewed,pr,pr
2018-10-22T03:10:04.730Z,60.0734,-153.0927,119.9,2.6,ml,,,,0.49,ak,ak20288604,2018-10-22T04:37:14.040Z,"49km SSW of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-22T02:57:56.110Z,56.0054,-149.8156,22.97,3.8,mb,,200,2.274,1.04,us,us1000hffq,2018-10-22T04:30:37.040Z,"253km SE of Kodiak, Alaska",earthquake,7.9,9.9,0.507,1,reviewed,us,us
2018-10-22T02:33:46.850Z,18.711,-67.4545,8,2.62,md,13,197,0.4209,0.56,pr,pr2018295002,2018-10-22T04:39:10.243Z,"44km NW of Aguadilla, Puerto Rico",earthquake,2.09,1.77,0.39,12,reviewed,pr,pr
2018-10-22T02:28:33.913Z,60.168,-153.172,159,2.8,ml,,,,0.33,ak,ak20288596,2018-10-22T02:33:00.279Z,"42km SW of Redoubt Volcano, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-10-22T02:15:56.897Z,60.4757,-152.8436,134,2.5,ml,,,,0.8,ak,ak20288591,2018-10-22T02:20:47.962Z,"5km W of Redoubt Volcano, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-10-22T02:10:38.240Z,19.0223,-64.954,69,2.65,md,4,342,1.2552,0.22,pr,pr2018295001,2018-10-22T04:38:52.178Z,"75km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.95,10.44,0.35,4,reviewed,pr,pr
2018-10-22T02:04:41.939Z,64.6736,-164.7341,0,2.5,ml,,,,0.73,ak,ak20288590,2018-10-22T02:51:23.040Z,"11km E of Nome, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-10-22T02:02:36.180Z,-32.6093,-71.386,37.56,4.1,mb,,147,0.463,0.62,us,us1000hfez,2018-10-22T10:18:13.449Z,"22km SW of La Ligua, Chile",earthquake,2.5,18,0.369,2,reviewed,us,us
2018-10-22T01:28:42.350Z,8.6971,-82.8237,18.89,4.7,mb,,53,0.165,0.73,us,us1000hfen,2018-10-22T23:33:43.422Z,"4km S of Plaza de Caisan, Panama",earthquake,4.8,3.7,0.047,135,reviewed,us,us
2018-10-22T01:24:49.280Z,18.9703,-64.9575,73,3.17,md,13,333,1.2167,0.46,pr,pr2018295000,2018-10-23T02:33:25.040Z,"83km NNW of Road Town, British Virgin Islands",earthquake,5.22,9.75,0.35,11,reviewed,pr,pr
